HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
106168,1061681,10616811,1061681101,1,7,1,1,0,13,99,99999999,28000,2,5,2,3,6,2,0,1,2,4,3,9,9,1,24,650000,1,0,9,9ea53e08,1,31164,7810,3_Constraints,5429,3_Constraints
108498,1084981,10849811,1084981101,2,6,1,1,0,13,99,99999999,22000,2,7,1,3,6,7,0,4,1,4,3,9,9,99999999,59,160000,2,0,9,43ff3761,1,31881,2318,1_Perfect,10460,3_Constraints
112241,1122411,11224111,1122411101,2,2,2,3,1,11,7,25000,34000,1,3,2,1,6,1,0,4,1,1,3,1,4,5000,24,99999999,2,4,7,4e013310,1,32994,1909,3_Constraints,10203,4_FailSafe
112336,1123361,11233611,1123361101,1,1,1,3,1,13,7,38000,39000,1,2,2,1,6,3,0,2,1,1,3,1,1,4000,24,99999999,2,5,9,2887f3b5,1,33024,6898,4_FailSafe,10203,4_FailSafe
113571,1135711,11357111,1135711101,2,5,1,2,0,13,7,9000,31000,2,4,2,3,6,6,0,4,1,1,3,1,4,1000,24,99999999,1,4,2,f29c2066,1,33396,9642,3_Constraints,10203,4_FailSafe
113674,1136741,11367411,1136741101,2,5,2,3,0,6,3,29000,43000,2,4,2,1,6,9,0,4,1,1,3,1,1,6000,24,99999999,1,6,9,d9d2aafa,1,33420,12979,3_Constraints,10203,4_FailSafe
114533,1145331,11453311,1145331101,1,2,2,1,0,5,2,91000,97000,2,3,2,1,6,11,1,1,2,1,3,1,1,19000,59,850000,1,5,9,ea11ac4b,1,33667,1909,3_Constraints,10203,4_FailSafe
116279,1162791,11627911,1162791101,1,2,2,2,0,13,7,640593,696196,3,5,2,1,6,11,1,4,1,1,3,2,1,368669,24,99999999,1,7,9,3fa425d3,1,34162,1909,3_Constraints,10203,4_FailSafe
116300,1163001,11630011,1163001101,2,6,2,1,0,13,99,99999999,27000,1,3,2,3,6,9,1,4,1,4,3,9,9,1,35,500000,1,0,9,4fef2d8c,1,34169,8604,3_Constraints,7137,3_Constraints
116374,1163741,11637411,1163741101,2,4,2,3,0,8,7,55000,57000,2,4,2,1,6,11,1,4,1,1,3,1,4,11000,24,230000,1,5,2,018da7c6,1,34194,6898,4_FailSafe,10203,4_FailSafe
116727,1167271,11672711,1167271101,2,7,2,1,0,13,99,1,53000,3,5,1,3,6,6,0,4,1,4,3,9,9,10000,46,210000,2,0,9,6ef42f4c,1,34287,6898,4_FailSafe,10203,4_FailSafe
118316,1183161,11831611,1183161101,2,5,1,1,0,13,5,33000,42000,2,4,1,3,6,2,0,4,1,1,3,1,4,5000,10,30000,1,4,2,0d311c66,1,34775,9642,3_Constraints,10203,4_FailSafe
118334,1183341,11833411,1183341101,2,7,1,2,0,13,99,99999999,20000,2,4,2,3,6,1,0,4,1,5,3,9,9,99999999,24,99999999,1,0,9,51ec7069,1,34779,7810,3_Constraints,5429,3_Constraints
122163,1221631,12216311,1221631101,1,3,1,1,0,13,99,1000,18000,1,2,2,1,6,4,0,4,1,3,3,9,9,99999999,35,99999999,1,0,9,23d9348b,1,35891,6898,4_FailSafe,10203,4_FailSafe
123257,1232571,12325711,1232571101,2,6,1,2,0,5,99,99999999,31000,4,7,1,1,6,4,0,4,1,4,3,9,9,2000,10,140000,3,0,9,ed0024c7,1,36212,2318,3_Constraints,10460,3_Constraints
123516,1235161,12351611,1235161101,1,1,1,1,1,13,7,99999999,99999999,4,6,1,1,6,5,0,1,3,1,3,1,4,99999999,35,99999999,1,3,6,a9079e2c,1,36302,6898,4_FailSafe,10203,4_FailSafe
128823,1288231,12882311,1288231101,2,5,2,1,0,8,99,99999999,11000,2,3,2,3,6,3,0,4,1,4,3,9,9,99999999,35,99999999,1,0,9,a2424fe5,1,37909,12979,3_Constraints,10203,4_FailSafe
129029,1290291,12902911,1290291101,2,6,1,3,0,2,99,99999999,38000,4,10,1,3,6,3,0,1,2,5,3,9,9,3000,24,190000,1,0,9,a1d97945,1,37967,2318,3_Constraints,10460,3_Constraints
129585,1295851,12958511,1295851101,2,6,2,1,0,13,99,1,46000,2,6,1,3,6,1,0,1,2,4,3,9,9,1000,35,99999999,1,0,9,0e7a0e4b,1,38129,8604,3_Constraints,7137,3_Constraints
131146,1311461,13114611,1311461101,2,4,2,1,0,8,8,99999999,33000,2,7,1,1,6,2,0,2,1,3,3,2,9,7000,46,99999999,2,0,9,1a59f6dd,1,38585,6898,4_FailSafe,10203,4_FailSafe
131544,1315441,13154411,1315441101,2,4,2,1,0,8,10,110000,110000,2,8,1,3,6,2,0,4,1,1,3,1,4,26000,10,130000,1,6,2,f062eba2,1,38705,6898,4_FailSafe,10203,4_FailSafe
132937,1329371,13293711,1329371101,1,5,1,3,0,2,99,99999999,2000,3,5,3,3,6,6,0,1,2,4,3,9,9,99999999,24,99999999,1,0,9,4cc0cdc8,1,39124,9642,3_Constraints,10203,4_FailSafe
134415,1344151,13441511,1344151101,2,7,1,2,0,1,99,99999999,39000,2,5,3,3,6,3,0,4,1,4,3,9,9,3000,24,140000,1,0,9,211944a8,1,39556,7810,3_Constraints,5429,3_Constraints
135092,1350921,13509211,1350921101,2,2,2,1,0,4,7,7000,26000,1,3,2,1,6,2,0,1,2,1,3,1,1,2000,46,99999999,1,5,9,ef11e5e1,1,39768,1909,3_Constraints,10203,4_FailSafe
136195,1361951,13619511,1361951101,2,4,2,1,0,13,8,71000,71000,3,6,1,1,6,9,0,4,1,1,3,1,5,13000,10,120000,1,5,2,aa366700,1,40098,6898,4_FailSafe,10203,4_FailSafe
136611,1366111,13661111,1366111101,1,5,1,1,0,4,5,120000,110000,2,6,1,3,6,2,0,2,1,1,3,1,4,25000,35,1100000,1,4,2,1456712a,1,40201,9642,3_Constraints,10203,4_FailSafe
136648,1366481,13664811,1366481101,2,6,1,1,0,10,99,99999999,20000,2,8,1,3,6,1,0,2,1,4,3,9,9,99999999,35,410000,2,0,9,3abf3e2a,1,40209,2318,3_Constraints,10460,3_Constraints
140177,1401771,14017711,1401771101,2,7,2,2,0,13,99,99999999,22000,2,4,2,1,6,1,0,4,1,4,3,9,9,99999999,24,99999999,1,0,9,9e5e8197,1,41274,6898,4_FailSafe,10203,4_FailSafe
140496,1404961,14049611,1404961101,2,5,1,2,0,9,7,18000,40000,2,4,2,3,6,3,0,4,1,3,3,1,9,99999999,24,99999999,2,0,9,09433c9e,1,41364,9642,3_Constraints,10203,4_FailSafe
140828,1408281,14082811,1408281101,2,5,2,2,0,8,8,51000,52000,3,6,1,1,6,4,0,4,1,1,3,1,4,7000,24,200000,1,7,2,ada09f43,1,41457,12979,3_Constraints,10203,4_FailSafe
140956,1409561,14095611,1409561101,2,2,2,1,0,13,3,18000,34000,2,3,2,1,6,9,1,4,1,3,3,1,9,3000,59,99999999,1,0,9,677a0109,1,41497,1909,3_Constraints,10203,4_FailSafe
141284,1412841,14128411,1412841101,2,7,1,1,0,13,99,99999999,70000,3,6,3,3,6,7,0,3,1,4,3,9,9,18000,48,400000,1,0,9,f6f19784,1,41597,7810,3_Constraints,5429,3_Constraints
142263,1422631,14226311,1422631101,1,5,1,2,0,5,2,36000,37000,4,8,1,3,6,7,0,4,1,3,3,1,9,1,24,310000,3,0,9,f1ec4bc5,1,41881,9642,3_Constraints,10203,4_FailSafe
143350,1433501,14335011,1433501101,2,5,1,1,0,10,99,99999999,18000,1,3,3,3,6,7,0,1,2,4,3,9,9,99999999,10,99999999,1,0,9,3e5fdba3,1,42183,9642,3_Constraints,10203,4_FailSafe
143404,1434041,14340411,1434041101,2,6,2,1,0,13,99,99999999,51000,4,8,1,3,6,5,0,4,1,4,3,9,9,1000,59,310000,2,0,9,594fb54e,1,42207,8604,3_Constraints,7137,3_Constraints
144343,1443431,14434311,1443431101,1,7,1,3,0,13,99,99999999,63000,3,5,3,1,6,3,0,4,1,4,3,9,9,13000,24,300000,1,0,9,4861339f,1,42492,7810,3_Constraints,5429,3_Constraints
144913,1449131,14491311,1449131101,1,1,2,2,1,8,3,17000,21000,1,5,2,1,6,7,1,4,1,1,3,1,4,1,24,99999999,1,5,6,52edccaf,1,42657,6898,4_FailSafe,10203,4_FailSafe
145162,1451621,14516211,1451621101,1,4,2,1,0,5,7,58000,59000,3,6,1,3,6,11,0,1,3,1,3,1,4,8000,48,943543,1,6,2,ea662367,1,42736,6898,4_FailSafe,10203,4_FailSafe
145892,1458921,14589211,1458921101,1,3,2,1,0,11,8,28000,42000,1,4,2,1,6,4,0,4,1,1,3,1,2,3000,59,99999999,1,4,2,35370c6f,1,42927,10837,3_Constraints,1900,3_Constraints
145979,1459791,14597911,1459791101,2,4,2,1,0,1,5,110000,120000,2,7,3,1,6,9,1,4,1,1,3,2,4,17000,59,580000,1,5,7,9d937121,1,42954,6898,4_FailSafe,10203,4_FailSafe
146560,1465601,14656011,1465601101,2,1,1,1,1,13,4,8000,22000,2,3,2,1,6,10,0,4,1,3,3,1,9,99999999,46,99999999,1,0,9,3afec695,1,43136,6898,4_FailSafe,10203,4_FailSafe
148543,1485431,14854311,1485431101,2,6,1,1,0,4,99,99999999,23000,1,3,2,3,6,1,0,3,1,4,3,9,9,99999999,46,99999999,1,0,9,5e382844,1,43702,2318,3_Constraints,10460,3_Constraints
148974,1489741,14897411,1489741101,1,6,1,2,0,10,99,99999999,42000,1,3,2,1,6,8,1,4,1,5,3,9,9,5000,24,310000,1,0,9,42c7fce1,1,43819,2318,3_Constraints,10460,3_Constraints
112,1121,11211,1121101,1,2,1,1,0,10,7,110000,100000,4,10,1,1,1,3,0,1,2,1,1,1,1,22000,35,1000000,2,6,9,4c9cbbf5,2,44127,1495,4_FailSafe,7913,4_FailSafe
6096,60961,609611,60961102,1,2,1,1,1,88,88,44000,45000,1,3,2,1,1,11,0,8,8,1,2,1,4,6000,48,99999999,1,5,2,f83b4210,2,44127,1495,4_FailSafe,7913,4_FailSafe
273,2731,27311,2731101,2,5,2,3,8,88,88,110000,120000,8,8,1,1,2,88,0,4,1,1,1,1,8,30000,24,130000,2,5,2,585d5ef7,4,44247,7407,4_FailSafe,1900,5_Random
57507,575071,5750711,575071102,2,5,2,1,0,8,99,99999999,22000,4,7,1,1,1,10,0,4,1,4,2,9,9,99999999,48,640000,1,0,9,01f1a4ba,2,44247,5056,3_Constraints,7913,4_FailSafe
105730,1057301,10573011,1057301102,1,5,2,2,0,4,8,14000,29000,2,7,1,2,1,2,0,1,2,3,2,1,9,3000,24,99999999,1,0,9,3df4f038,2,44247,5056,3_Constraints,7913,4_FailSafe
369,3691,36911,3691101,2,6,2,1,0,13,99,99999999,33000,4,8,1,2,1,8,0,4,1,4,1,9,9,3000,48,560000,1,0,9,26e591f2,2,44314,12425,3_Constraints,5599,3_Constraints
131943,1319431,13194311,1319431102,2,3,1,1,0,10,4,36000,243474,4,10,1,2,2,5,0,4,1,1,2,2,4,111799,46,727495,1,7,2,b50f5b9c,5,44314,12979,5_Random,11595,4_FailSafe
443,4431,44311,4431101,1,3,2,1,0,5,2,949122,1010169,4,11,1,2,2,1,0,3,1,1,1,1,1,549193,35,2684905,1,6,9,a8650432,5,44367,12979,5_Random,11595,4_FailSafe
94818,948181,9481812,948181207,2,1,2,1,8,13,88,25000,30000,4,8,1,1,4,3,0,4,1,1,2,8,4,2000,35,350000,3,5,2,af40c04d,5,44367,12979,5_Random,11595,4_FailSafe
107515,1075151,10751512,1075151205,1,2,1,1,8,13,99,99999999,23000,4,7,1,2,2,4,0,4,1,4,2,9,9,99999999,35,950000,1,0,9,3a37b010,5,44367,12979,5_Random,11595,4_FailSafe
1140,11401,114012,11401203,2,7,1,1,8,13,99,99999999,1000,3,4,1,3,3,4,0,8,8,3,1,8,9,99999999,46,300000,1,0,9,84c5c2b6,4,44854,7407,4_FailSafe,1900,5_Random
15211,152111,1521111,152111101,2,5,1,1,0,4,88,130000,120000,3,7,1,1,4,9,0,1,2,1,2,1,4,26000,35,510000,1,4,2,ad77df31,4,44854,7407,4_FailSafe,1900,5_Random
22634,226341,2263411,226341102,1,2,2,3,1,5,7,59000,58000,5,10,2,2,1,3,0,1,3,1,2,1,4,8000,24,60000,2,4,2,659446d8,2,44854,1495,4_FailSafe,9179,3_Constraints
93625,936251,9362511,936251102,2,3,2,1,0,6,8,99999999,99999999,3,6,1,2,2,6,0,4,1,4,2,2,9,99999999,10,250000,1,0,9,cd547fe2,3,44854,3098,4_FailSafe,4153,4_FailSafe
1156,11561,115611,11561101,2,3,1,1,0,13,2,110000,110000,3,5,3,2,2,6,0,3,1,1,1,1,4,23000,59,99999999,1,5,2,e661bfae,4,44864,8727,3_Constraints,1900,5_Random
126611,1266111,12661111,1266111104,1,1,2,1,0,13,2,32000,43000,4,9,1,1,4,11,0,2,1,1,2,1,4,5000,59,1010000,1,5,2,27565014,4,44864,7407,4_FailSafe,1900,5_Random
119713,1197131,11971311,1197131102,1,2,1,1,0,5,5,40000,43000,2,3,2,1,1,11,1,2,1,1,2,2,1,5000,59,770000,1,5,9,3afe3381,2,44864,1495,4_FailSafe,7913,4_FailSafe
113902,1139021,11390211,1139021102,2,3,1,1,0,1,5,100000,120000,4,8,1,2,2,4,0,4,1,1,2,1,1,20000,35,410000,1,5,9,1f1d6815,4,44864,8727,3_Constraints,1900,5_Random
101393,1013931,10139311,1013931102,1,4,1,1,0,13,99,6000,39000,5,11,1,2,2,8,0,4,1,4,2,9,9,3000,35,760000,2,0,9,a9dbb24c,3,44960,3098,4_FailSafe,4153,4_FailSafe
139924,1399241,13992411,1399241102,2,5,1,1,0,10,99,99999999,51000,2,7,1,2,1,1,0,4,1,4,2,9,9,12000,10,260000,1,0,9,d880d060,2,44960,7358,3_Constraints,7913,3_Constraints
2033,20331,203311,20331101,2,5,2,1,0,8,8,70000,71000,3,5,1,2,1,3,0,4,1,1,1,1,4,9000,46,300000,1,5,2,8bfe2517,2,45442,5056,3_Constraints,7913,4_FailSafe
2554,25541,255411,25541101,1,5,1,2,0,13,99,99999999,1,3,6,3,1,1,7,0,4,1,4,1,9,9,99999999,24,310000,1,0,9,7000f7ef,2,45789,7358,3_Constraints,7913,3_Constraints
44257,442571,4425711,442571102,1,5,2,1,0,13,8,72000,77000,3,5,1,2,2,3,0,3,1,1,2,3,2,15000,35,1210000,2,6,2,7a2a2512,4,45789,7407,4_FailSafe,1900,5_Random
2663,26631,266312,26631201,2,7,2,1,8,88,8,38000,42000,3,8,2,2,1,4,0,4,1,1,1,1,8,3000,35,99999999,1,6,2,2bf345f3,3,45873,3098,4_FailSafe,4153,4_FailSafe
55328,553281,5532811,553281102,2,1,1,1,1,13,99,99999999,45000,2,3,2,1,5,11,1,4,1,3,2,9,9,7000,10,99999999,1,0,9,3d7dae8c,3,45873,3098,4_FailSafe,4153,4_FailSafe
3257,32571,325711,32571101,2,2,2,2,0,13,10,62000,65000,5,9,3,1,1,5,0,4,1,1,1,1,4,6000,24,180000,1,6,2,857e2678,2,46254,1495,4_FailSafe,9179,3_Constraints
102652,1026521,10265211,1026521103,1,2,1,1,0,4,2,5000,29000,3,6,1,1,5,2,0,3,1,1,2,1,1,4000,35,910000,2,2,9,d9faa0d3,3,46254,3098,4_FailSafe,4153,4_FailSafe
3541,35411,354111,35411101,1,5,1,1,0,1,5,19000,36000,2,5,2,2,1,6,1,4,1,1,1,1,4,2000,35,1410000,2,1,2,f87ae574,2,46465,7358,3_Constraints,7913,3_Constraints
91683,916831,9168311,916831103,1,2,1,1,0,4,88,6000,18000,2,5,2,1,5,4,0,2,1,1,2,2,1,1,35,99999999,1,1,9,e4636af0,3,46465,3098,4_FailSafe,4153,4_FailSafe
3567,35671,356711,35671101,2,5,2,2,0,8,9,72000,73000,3,7,1,2,2,2,0,4,1,1,1,3,2,16000,24,210000,1,7,2,8f614bcd,3,46483,3098,3_Constraints,4153,4_FailSafe
69365,693651,6936511,693651103,2,1,2,1,1,13,7,99999999,99999999,2,4,2,1,4,5,0,4,1,1,2,1,4,99999999,35,99999999,1,3,5,3994ea82,3,46483,3098,4_FailSafe,4153,4_FailSafe
3570,35701,357011,35701102,2,7,2,1,0,13,99,99999999,24000,3,5,1,3,3,1,0,4,1,4,1,9,9,99999999,59,99999999,3,0,9,8b4b92b3,2,46485,6320,3_Constraints,7913,4_FailSafe
25458,254581,2545811,254581102,1,1,1,2,1,13,7,5000,5000,3,8,1,1,5,7,0,3,1,1,2,1,4,99999999,24,190000,2,3,2,f7030d3c,3,46485,3098,4_FailSafe,4153,4_FailSafe
4109,41091,410911,41091101,2,6,2,1,0,7,7,15000,66000,3,7,1,2,1,4,0,4,1,1,1,1,5,6000,46,410000,2,2,2,b5d7581a,2,46862,12425,3_Constraints,5599,3_Constraints
32764,327641,3276411,327641102,2,3,1,1,0,13,99,99999999,9000,3,7,2,2,2,2,0,4,1,4,2,9,9,99999999,59,99999999,1,0,9,bac53e3c,4,46862,8727,3_Constraints,1900,5_Random
4176,41761,417611,41761101,2,5,1,1,0,13,99,99999999,10000,4,10,1,2,2,5,0,4,1,4,1,9,9,10000,46,727495,1,0,9,fc2f9613,3,46900,3098,4_FailSafe,4153,3_Constraints
59746,597461,5974611,597461102,1,5,2,1,0,13,7,10000,28000,3,5,3,2,1,4,0,1,2,1,2,1,4,2000,35,900000,1,1,2,8095b61f,2,46900,5056,2_Core,7913,4_FailSafe
28117,281171,2811711,281171102,2,4,1,1,0,10,3,130000,130000,4,7,1,1,2,10,0,4,1,1,2,1,1,28000,35,900000,1,4,9,777ba008,4,46900,12113,3_Constraints,1900,5_Random
4470,44701,447011,44701101,1,5,2,3,0,7,3,100000,100000,3,5,3,2,2,7,1,1,2,1,1,1,1,22000,24,550000,2,5,9,b51ca933,3,47090,3098,3_Constraints,4153,4_FailSafe
62065,620651,6206512,620651204,1,3,1,1,8,5,88,76000,77000,4,11,1,1,2,5,0,8,1,1,2,1,6,14000,35,1500000,1,5,2,4a981f47,5,47090,12979,5_Random,11595,4_FailSafe
112921,1129211,11292111,1129211103,2,1,2,1,8,88,99,99999999,8000,2,3,3,1,4,11,0,1,2,4,2,9,9,99999999,59,550000,1,0,9,6f2ed665,4,47090,7407,4_FailSafe,1900,5_Random
4491,44911,449111,44911101,1,2,1,1,0,1,5,40000,59000,3,6,1,2,2,8,0,3,1,1,1,1,1,6000,35,800000,1,5,9,5c3b9b67,4,47106,9652,3_Constraints,1900,5_Random
21584,215841,2158412,215841204,1,2,1,1,8,5,88,22000,24000,4,5,3,1,4,4,0,2,1,1,2,1,8,1000,48,1239952,1,3,9,c33dd37b,5,47106,12979,5_Random,11595,4_FailSafe
127640,1276401,12764011,1276401101,1,1,2,1,1,13,7,8000,30000,3,6,3,1,4,5,0,1,3,2,2,1,4,2000,35,99999999,1,0,2,ae890f12,4,47106,7407,4_FailSafe,1900,5_Random
4849,48491,484911,48491101,2,2,2,1,1,88,2,42000,43000,3,6,3,2,2,5,1,1,2,1,1,1,1,6000,35,520000,1,5,9,691d9a00,3,47347,3098,4_FailSafe,4153,4_FailSafe
148748,1487481,14874811,1487481102,2,6,1,1,0,13,99,99999999,40000,1,3,2,1,1,4,0,4,1,4,2,9,9,1000,35,99999999,1,0,9,aec5fcd7,2,47347,4656,3_Constraints,7913,4_FailSafe
5500,55001,550011,55001101,2,3,2,1,0,3,5,31000,33000,4,5,1,2,2,1,0,1,3,1,1,1,5,1000,35,99999999,2,5,7,770f6987,4,47788,7407,4_FailSafe,1900,5_Random
40567,405671,4056711,405671102,2,7,1,1,0,13,99,99999999,14000,2,4,2,2,1,6,1,4,1,5,2,9,9,1000,46,230000,1,0,9,b0c990d4,2,47788,9061,3_Constraints,7913,4_FailSafe
100266,1002661,10026611,1002661102,2,5,1,1,0,13,88,3000,14000,3,5,1,2,2,4,0,1,2,2,2,2,9,99999999,35,100000,1,0,9,814fd0db,4,47788,7407,4_FailSafe,1900,5_Random
5781,57811,578112,57811201,2,4,1,1,0,3,7,73000,73000,3,6,2,3,3,1,0,4,1,1,1,1,5,12000,59,800000,1,5,2,78efc99a,3,47977,3098,4_FailSafe,4153,4_FailSafe
96025,960251,9602511,960251102,1,3,1,1,0,5,2,35000,43000,3,4,3,2,2,11,0,1,2,1,2,1,4,5000,35,850000,1,5,5,2cce374d,4,47977,8727,3_Constraints,1900,5_Random
5877,58771,587711,58771101,2,4,2,1,0,5,8,62000,64000,2,4,1,2,2,5,0,4,1,1,1,2,2,11000,35,280000,2,2,2,4fd1160d,4,48045,4235,3_Constraints,1900,5_Random
8079,80791,807911,80791102,2,6,2,1,0,13,99,37000,80000,2,4,2,1,1,5,0,3,1,4,2,9,9,13000,35,99999999,3,0,9,85d1fb3e,2,48045,12425,3_Constraints,5599,3_Constraints
56770,567701,5677011,567701102,2,3,2,1,0,5,7,56000,58000,2,5,1,1,1,1,0,1,3,1,2,1,4,11000,46,99999999,1,5,7,11e91fd2,2,48045,1495,3_Constraints,7913,4_FailSafe
6680,66801,668011,66801101,2,5,2,2,0,8,99,99999999,1,5,10,1,2,2,9,0,4,1,4,1,9,9,99999999,24,370000,2,0,9,711c4f60,3,48614,3098,3_Constraints,4153,4_FailSafe
143816,1438162,14381622,1438162202,1,3,1,3,8,88,88,49000,53000,5,10,1,2,2,3,0,4,1,1,2,1,8,8000,24,710000,2,5,2,090826ad,5,48614,12979,5_Random,11595,4_FailSafe
70911,709111,7091111,709111103,2,1,1,1,1,13,99,99999999,1,3,6,3,1,4,7,0,4,1,5,2,9,9,99999999,35,590000,1,0,9,891802f2,4,48614,7407,4_FailSafe,1900,5_Random
6686,66861,668611,66861101,1,7,2,3,0,8,88,77000,77000,4,9,1,1,2,4,0,4,1,1,1,1,6,17000,24,370000,1,4,2,187ee9d1,5,48619,12979,5_Random,11595,4_FailSafe
37802,378021,3780211,378021102,2,5,1,1,0,7,3,140000,160000,4,9,1,2,1,11,0,4,1,1,2,1,1,42000,59,1808309,1,7,9,2f7a892c,2,48619,10745,1_Perfect,7913,3_Constraints
380,3801,38011,3801102,2,3,2,1,0,8,10,63000,64000,2,3,2,2,2,6,0,1,2,1,2,1,4,14000,46,99999999,1,4,2,98ef6af4,3,48619,3098,4_FailSafe,4153,4_FailSafe
6975,69751,697511,69751101,2,5,1,1,0,13,99,99999999,71000,3,9,1,2,2,5,0,4,1,3,1,9,9,7000,48,360000,1,0,9,e25c45c9,3,48817,3098,4_FailSafe,4153,3_Constraints
4829,48291,482912,48291203,2,1,1,2,1,13,7,10000,10000,4,7,1,1,5,4,0,4,1,3,2,1,9,99999999,24,99999999,1,0,9,ec79298d,3,48817,3098,4_FailSafe,4153,4_FailSafe
34131,341311,3413111,341311102,2,3,2,3,0,11,7,5000,26000,4,10,1,1,2,4,0,4,1,2,2,1,4,3000,24,99999999,2,0,4,8578e92e,5,48817,12979,5_Random,11595,4_FailSafe
7851,78511,785111,78511101,2,6,2,1,0,8,99,99999999,49000,2,4,2,2,1,4,0,4,1,4,1,9,9,4000,59,99999999,1,0,9,d2be53cf,2,49409,12425,3_Constraints,5599,3_Constraints
7858,78581,785811,78581101,2,3,2,1,0,2,3,92000,92000,2,4,2,2,2,1,1,1,3,1,1,1,1,19000,35,99999999,2,5,9,b0d7eb36,4,49413,7407,4_FailSafe,1900,5_Random
105498,1054981,10549811,1054981102,1,3,2,1,1,5,2,84000,87000,3,7,3,2,2,10,0,4,1,1,2,1,1,22000,35,840000,1,5,9,5dec8e70,3,49413,3098,4_FailSafe,4153,4_FailSafe
7958,79581,795811,79581101,2,4,2,1,0,8,8,140000,170000,4,8,1,2,1,9,0,4,1,3,1,1,9,35000,48,30000,1,0,9,6b7ebd8f,2,49478,6889,3_Constraints,7913,4_FailSafe
8137,81371,813711,81371101,2,2,1,3,0,7,3,90000,90000,2,3,2,1,1,4,1,4,1,1,1,1,1,16000,35,99999999,2,5,9,5b7f3615,2,49601,1495,4_FailSafe,7913,4_FailSafe
94659,946591,9465911,946591103,1,1,2,1,1,4,99,99999999,7000,4,8,1,1,4,8,0,2,1,4,2,9,9,99999999,35,1500000,1,0,9,7f9aa1ef,3,49601,3098,4_FailSafe,4153,4_FailSafe
8527,85271,852711,85271101,2,3,2,1,0,13,3,49000,50000,4,8,1,2,2,4,0,1,2,1,1,2,1,2000,35,510000,3,5,9,02ed253c,5,49892,12979,5_Random,11595,4_FailSafe
88528,885281,8852811,885281103,2,2,2,1,0,8,8,55000,56000,3,5,1,1,4,1,0,4,1,1,2,1,2,8000,35,610000,2,5,2,53ba42e2,3,49892,3098,4_FailSafe,4153,4_FailSafe
35184,351841,3518411,351841102,2,3,1,3,0,13,5,37000,51000,3,8,1,2,2,8,0,3,1,1,2,1,8,6000,35,710000,2,4,9,15be5a6c,4,49892,8727,3_Constraints,1900,5_Random
54246,542461,5424611,542461102,1,3,2,1,0,13,7,40000,41000,3,5,1,2,2,11,1,1,3,1,2,1,4,6000,35,99999999,2,5,6,dffe79b4,3,49892,3098,4_FailSafe,4153,4_FailSafe
8546,85461,854611,85461101,1,3,1,1,0,5,2,44000,64000,3,6,3,2,2,9,0,2,1,1,1,1,5,11000,35,910000,1,5,2,ed02fc77,4,49906,8727,3_Constraints,1900,5_Random
134362,1343621,13436211,1343621103,2,1,1,1,1,13,7,8000,13000,3,8,1,1,4,1,0,3,1,1,2,1,6,99999999,46,360000,2,1,2,554bc696,3,49906,3098,4_FailSafe,4153,4_FailSafe
83544,835441,8354411,835441102,2,1,2,1,0,13,88,7000,16000,3,6,1,1,5,7,0,4,1,1,2,1,1,99999999,46,727495,1,6,9,0b6877b4,2,49906,1495,4_FailSafe,7913,4_FailSafe
20017,200171,2001711,200171102,2,5,1,3,0,5,2,36000,44000,2,8,1,2,1,2,0,2,1,1,2,1,4,7000,24,661494,1,3,2,b41bf332,2,50352,7358,3_Constraints,7913,3_Constraints
10126,101261,1012611,101261101,1,4,2,1,0,5,7,370000,370000,3,10,1,2,2,5,0,3,1,1,1,1,1,140000,35,710000,2,7,9,51abfc85,4,50982,4235,3_Constraints,1900,5_Random
10655,106551,1065511,106551102,2,5,1,1,0,2,2,41000,41000,5,11,1,2,1,7,0,1,2,1,2,1,4,3000,59,950000,1,4,6,8dca7411,2,50982,10745,1_Perfect,7913,3_Constraints
48470,484701,4847011,484701102,1,3,1,1,0,10,2,38000,42000,4,8,1,2,2,9,0,4,1,1,2,1,5,4000,48,510000,1,3,2,34ebdbe7,5,50982,12979,5_Random,11595,4_FailSafe
10142,101421,1014211,101421101,2,6,2,1,0,6,2,120000,120000,3,10,1,2,1,5,0,4,1,1,1,1,1,16000,35,450000,1,4,9,d64343c6,2,50990,12425,3_Constraints,5599,3_Constraints
37354,373541,3735411,373541102,1,2,1,1,0,13,88,59000,61000,2,3,2,1,5,5,0,2,1,1,2,1,2,5000,35,99999999,1,5,6,448b7f37,3,50990,3098,4_FailSafe,4153,4_FailSafe
10680,106801,1068011,106801101,2,6,2,1,0,9,99,1,80000,4,10,1,2,1,4,0,4,1,4,1,9,9,4000,35,1506886,1,0,9,75c480c1,2,51365,12425,3_Constraints,5599,3_Constraints
48553,485531,4855311,485531103,1,1,2,1,0,13,2,38000,38000,2,5,1,1,4,7,0,2,1,1,2,1,5,5000,59,910000,1,3,2,882f75e7,3,51365,3098,4_FailSafe,4153,4_FailSafe
