HH_ID,EF_ID,CF_ID,PP_ID,CMA,AGEGRP,SEX,KOL,ATTSCH,CIP2021,NOC21,EMPIN,TOTINC,BEDRM,ROOM,DTYPE,MARSTH,CFSTAT,BUILT,CONDO,GENSTAT,CITIZEN,LFTAG,CF_RP,COW,POWST,INCTAX,PR,VALUE,REPAIR,HRSWRK,MODE,PID,HHSIZE,SIM_HH_ID,MATCH_ID_WD,MATCH_TIER_WD,MATCH_ID_WE,MATCH_TIER_WE
14789,147891,1478911,147891101,1,5,2,1,0,8,8,62000,63000,4,10,1,2,2,7,0,2,1,1,1,1,6,2000,35,700000,1,6,2,7daa3cc7,4,54151,3922,4_FailSafe,3226,4_FailSafe
30380,303801,3038011,303801102,2,2,1,1,0,13,7,99999999,26000,2,6,2,1,5,10,0,4,1,1,2,1,4,99999999,59,99999999,1,2,5,7b604b18,2,54151,10609,3_Constraints,9361,4_FailSafe
14794,147941,1479411,147941101,2,7,2,1,0,8,99,1000,40000,2,5,2,2,1,4,0,4,1,4,1,9,9,3000,10,99999999,1,0,9,260df19f,2,54156,12493,2_Core,5790,3_Constraints
14857,148571,1485711,148571101,1,3,2,1,0,5,3,140000,140000,3,5,3,2,1,10,0,1,3,1,1,1,1,35000,35,1110000,1,5,9,2fac847f,2,54195,1495,3_Constraints,9361,4_FailSafe
91924,919241,9192411,919241102,2,2,2,1,0,13,99,99999999,12000,3,5,1,1,5,2,0,1,3,5,2,9,9,99999999,35,99999999,2,0,9,ff10c740,2,54195,12493,4_FailSafe,9361,4_FailSafe
15089,150891,1508911,150891101,2,4,1,1,8,88,88,14000,14000,3,7,1,2,2,6,0,8,2,1,1,1,8,99999999,46,380000,1,3,2,99528f08,4,54364,8464,3_Constraints,1279,3_Constraints
76585,765851,7658511,765851102,2,4,1,1,0,13,5,1,22000,3,7,1,2,2,7,0,2,1,1,2,2,1,99999999,35,720000,2,4,9,ec5307ca,4,54364,8464,3_Constraints,1279,3_Constraints
28652,286521,2865212,286521205,1,7,2,1,8,88,88,14000,26000,5,11,1,1,4,9,0,8,2,3,2,1,9,1,59,1200000,1,0,9,e361e70a,5,54364,4805,4_FailSafe,9426,4_FailSafe
15162,151621,1516211,151621101,2,5,2,1,0,5,7,20000,76000,3,8,1,2,1,7,0,2,1,1,1,3,4,11000,35,910000,1,7,2,3bcad02c,2,54421,6217,3_Constraints,10812,3_Constraints
15511,155111,1551111,155111101,2,7,2,1,8,8,88,74000,75000,2,4,3,1,2,9,0,4,1,1,1,1,2,16000,48,260000,2,10,2,2c97fef4,4,54659,3922,4_FailSafe,3226,4_FailSafe
147903,1479031,14790312,1479031202,2,3,2,1,0,8,88,43000,45000,2,6,1,2,2,1,0,8,8,1,2,1,5,6000,35,300000,1,5,2,f18150df,5,54659,4805,4_FailSafe,9426,4_FailSafe
42091,420911,4209111,420911102,2,5,2,1,0,8,8,83000,88000,2,5,1,2,1,2,0,3,1,2,2,1,9,17000,35,490000,1,0,9,4f358d21,2,54659,6217,3_Constraints,10812,3_Constraints
15671,156711,1567112,156711201,1,2,2,1,8,5,7,48000,59000,4,7,3,2,2,4,1,1,2,1,1,1,1,10000,35,700000,1,5,9,e4797b1a,5,54773,4805,4_FailSafe,9426,4_FailSafe
90134,901341,9013411,901341102,2,4,1,1,0,5,2,99999999,88000,2,5,1,1,1,3,0,4,1,1,2,2,1,15000,59,870000,2,5,9,26d1dd5a,2,54773,7441,3_Constraints,3093,3_Constraints
100393,1003931,10039311,1003931102,2,3,1,1,0,10,88,97000,99000,5,11,1,2,2,8,0,3,1,1,2,1,4,18000,35,400000,1,5,2,c113838e,5,54773,4805,4_FailSafe,9426,4_FailSafe
115640,1156401,11564011,1156401104,1,1,2,1,8,13,99,99999999,4000,4,8,1,1,4,9,0,4,1,3,2,9,9,99999999,48,550000,2,0,9,ee87cc06,5,54773,4805,4_FailSafe,9426,4_FailSafe
15839,158391,1583911,158391101,2,5,2,1,0,13,2,230000,541697,3,7,3,2,1,6,1,4,1,1,1,1,6,243987,35,810000,1,3,2,0e09bb54,2,54882,6217,3_Constraints,10812,3_Constraints
93586,935861,9358611,935861102,1,2,1,1,0,11,2,43000,49000,3,6,3,1,5,6,0,3,1,1,2,1,5,7000,59,600000,1,4,2,03f1ef64,2,54882,10609,3_Constraints,9361,4_FailSafe
16344,163441,1634411,163441101,1,3,2,1,0,8,3,120000,120000,1,2,2,2,2,4,0,1,3,1,1,1,1,29000,35,99999999,1,5,9,73cbd83e,4,55213,11964,3_Constraints,3226,4_FailSafe
67100,671001,6710011,671001102,2,3,1,3,1,13,2,43000,43000,2,5,2,2,2,11,0,1,2,1,2,1,1,99999999,24,99999999,1,5,9,a4a1984c,3,55213,2203,4_FailSafe,10542,4_FailSafe
103884,1038841,10388411,1038841104,1,1,1,1,0,13,7,10000,24000,4,9,1,1,4,10,0,4,1,2,2,1,9,99999999,35,2684905,1,0,9,5895e5e0,4,55213,11302,3_Constraints,3226,4_FailSafe
16391,163911,1639111,163911101,2,1,1,1,1,13,7,39000,53000,2,3,2,1,3,88,0,4,1,1,1,1,4,4000,46,99999999,1,10,2,af098066,2,55248,12493,4_FailSafe,9361,4_FailSafe
53771,537711,5377111,537711102,2,1,2,1,1,13,7,1000,1000,4,10,1,1,4,4,0,3,1,3,2,1,9,99999999,35,1506886,1,0,9,22011146,4,55248,3922,4_FailSafe,3226,4_FailSafe
16475,164751,1647511,164751101,2,7,2,1,0,8,7,99999999,23000,3,6,3,2,1,4,0,1,2,3,1,1,9,99999999,59,300000,3,0,9,feb8d256,2,55304,4423,3_Constraints,5790,3_Constraints
16608,166081,1660811,166081101,2,5,2,3,0,8,8,6000,30000,4,11,1,2,1,4,0,4,1,1,1,2,1,1000,35,600000,1,4,9,c06afe9f,2,55399,6217,3_Constraints,10812,3_Constraints
36775,367751,3677511,367751102,2,3,1,1,0,5,2,100000,100000,3,6,1,2,2,5,0,4,1,1,2,1,4,23000,10,170000,1,5,2,a6fa0890,4,55399,3922,4_FailSafe,3226,4_FailSafe
16864,168641,1686411,168641101,2,7,2,1,0,9,99,99999999,79000,2,7,2,2,1,9,1,4,1,4,1,9,9,15000,46,260000,1,0,9,4df3a6ce,2,55578,4423,3_Constraints,5790,3_Constraints
74238,742381,7423811,742381102,1,3,2,1,0,5,6,310000,300000,5,8,1,2,2,1,0,2,1,1,2,1,6,120000,35,2684905,3,8,2,88b55836,5,55578,4805,4_FailSafe,9426,4_FailSafe
16907,169071,1690711,169071101,2,4,1,1,0,11,7,36000,34000,3,10,1,2,1,5,0,3,1,1,1,1,5,11000,35,600000,1,5,2,24f3eead,2,55610,7441,3_Constraints,3093,3_Constraints
121506,1215061,12150611,1215061102,1,4,1,3,0,5,1,61000,62000,5,11,1,2,1,11,0,4,1,1,2,3,4,14000,24,510000,1,7,4,f17d25c4,2,55610,7441,3_Constraints,3093,2_Core
17031,170311,1703111,170311101,2,6,1,1,0,7,3,5000,32000,4,10,1,2,1,4,0,4,1,1,1,2,1,5000,59,750000,1,1,9,d77ab2e6,2,55691,3436,3_Constraints,6499,3_Constraints
17293,172931,1729311,172931101,1,4,2,1,8,8,7,66000,67000,3,5,1,2,2,5,0,1,2,1,1,1,8,8000,24,750000,2,5,2,8da7363f,4,55862,3922,4_FailSafe,3226,4_FailSafe
52815,528151,5281511,528151102,1,4,2,3,0,8,1,640593,696196,3,8,1,2,2,6,0,4,1,1,2,3,6,368669,24,400000,1,6,2,b34e04d4,3,55862,2203,4_FailSafe,10542,4_FailSafe
17357,173571,1735711,173571101,2,1,1,1,1,13,7,23000,26000,2,4,2,1,1,4,0,4,1,1,1,1,4,1000,59,99999999,1,3,2,d842f645,2,55911,12493,4_FailSafe,9361,4_FailSafe
17574,175741,1757411,175741101,2,7,1,1,0,2,99,99999999,259960,4,8,1,3,3,4,0,1,2,4,1,9,9,30000,59,1808309,1,0,9,0f1c41d5,4,56064,3922,4_FailSafe,3226,4_FailSafe
68954,689541,6895411,689541102,1,5,1,1,0,4,99,99999999,18000,2,6,2,2,1,5,1,4,1,4,2,9,9,14000,35,450000,1,0,9,64d65a28,2,56064,5914,3_Constraints,4512,3_Constraints
44347,443471,4434711,443471102,2,5,1,1,0,11,7,86000,87000,4,10,1,2,2,3,0,4,1,3,2,1,9,15000,46,330000,3,0,9,4c86d9d6,4,56064,12576,3_Constraints,3226,4_FailSafe
76058,760581,7605811,760581103,2,1,2,1,1,13,99,99999999,99999999,4,10,1,1,4,9,0,3,1,4,2,9,9,99999999,35,960000,2,0,9,b8db6fef,5,56064,4805,4_FailSafe,9426,4_FailSafe
17723,177231,1772311,177231101,2,3,2,1,0,13,8,63000,62000,3,5,1,2,2,4,0,1,2,1,1,1,4,9000,46,210000,1,3,2,2a4acd44,3,56177,2203,4_FailSafe,10542,4_FailSafe
57079,570791,5707911,570791102,1,3,2,1,0,11,8,52000,69000,1,3,2,2,2,3,0,1,3,2,2,1,9,13000,24,99999999,2,0,9,21631544,4,56177,11964,3_Constraints,3226,4_FailSafe
19416,194161,1941611,194161102,2,4,1,1,0,13,99,99999999,19000,3,7,1,1,5,1,0,4,1,4,2,9,9,99999999,59,470000,1,0,9,6cfe80aa,2,56177,7441,3_Constraints,3093,3_Constraints
17784,177841,1778412,177841203,2,1,1,1,0,4,7,10000,26000,3,10,1,1,1,5,0,4,1,4,1,1,9,3000,35,1506886,2,0,9,934b92f6,4,56222,11302,3_Constraints,3226,4_FailSafe
142983,1429831,14298311,1429831103,2,1,1,1,0,11,7,23000,24000,4,11,1,1,4,5,0,4,1,1,2,1,6,1000,35,860000,1,5,2,4a9eba7f,3,56222,2203,4_FailSafe,12529,2_Core
17878,178781,1787811,178781101,2,2,1,1,0,4,99,99999999,40000,3,4,1,1,3,1,0,4,1,5,1,9,9,99999999,46,99999999,1,0,9,ddbd4b0f,4,56284,3922,4_FailSafe,3226,3_Constraints
148850,1488501,14885011,1488501106,2,7,2,1,8,13,88,37000,40000,5,11,1,2,2,8,0,1,2,1,2,1,2,1000,35,1506886,1,7,2,a08e4d6f,5,56284,4805,4_FailSafe,9426,4_FailSafe
32895,328951,3289511,328951102,2,5,1,3,0,1,99,94000,94000,2,4,2,2,1,9,1,4,1,5,2,9,9,10000,24,410000,1,0,9,256c05b7,2,56284,5914,3_Constraints,4512,3_Constraints
18232,182321,1823211,182321101,1,7,2,3,0,2,99,99999999,23000,2,4,2,2,1,6,0,4,1,4,1,9,9,99999999,24,99999999,1,0,9,5bb941e3,2,56534,4423,3_Constraints,5790,3_Constraints
112993,1129931,11299311,1129931102,2,7,2,1,8,13,99,99999999,99999999,5,9,1,2,2,3,0,3,1,4,2,9,9,99999999,10,99999999,2,0,9,64780b8d,5,56534,4805,4_FailSafe,9426,4_FailSafe
18260,182601,1826011,182601101,2,4,2,1,0,10,88,120000,130000,4,11,1,2,2,5,0,4,1,1,1,3,4,25000,48,350000,1,4,2,5345821b,4,56554,3922,4_FailSafe,3226,4_FailSafe
136298,1362981,13629811,1362981102,2,5,1,1,0,2,6,5000,11000,2,6,1,2,1,5,0,4,1,3,2,1,9,99999999,10,70000,1,0,9,f5879e31,2,56554,5914,3_Constraints,4512,3_Constraints
132591,1325911,13259111,1325911102,1,7,1,1,0,13,99,99999999,34000,2,10,1,2,1,3,0,4,1,4,2,9,9,17000,48,500000,1,0,9,e39260ee,2,56554,8319,3_Constraints,9361,3_Constraints
32871,328711,3287111,328711102,1,5,1,1,0,4,99,99999999,4000,4,5,1,2,1,1,0,1,2,4,2,9,9,99999999,35,530000,2,0,9,dd6b51fc,2,56554,5914,3_Constraints,4512,3_Constraints
18481,184811,1848111,184811101,2,3,2,3,0,6,4,48000,50000,3,7,1,1,1,6,0,4,1,1,1,1,6,6000,24,360000,1,4,2,c0ae46d0,2,56706,1495,3_Constraints,9361,4_FailSafe
18496,184961,1849611,184961101,1,4,1,3,0,5,8,99999999,42000,3,7,1,2,1,2,0,4,1,1,1,3,6,27000,24,350000,2,5,2,f397ec38,2,56712,7441,3_Constraints,3093,2_Core
48023,480231,4802311,480231103,2,7,1,1,8,13,7,9000,20000,5,8,1,1,4,10,1,2,1,1,2,1,5,1,35,610000,1,2,5,4c5f73bb,5,56712,4805,4_FailSafe,9426,4_FailSafe
18558,185581,1855811,185581101,1,5,2,1,0,13,99,11000,26000,2,4,2,2,1,4,1,1,2,4,1,9,9,1000,48,99999999,1,0,9,9f243a87,2,56753,6217,3_Constraints,10812,3_Constraints
18665,186651,1866512,186651203,1,3,2,1,0,10,4,72000,89000,4,10,1,2,2,8,0,2,1,1,1,3,6,16000,35,1410000,1,6,2,99be322c,5,56837,4805,4_FailSafe,9426,4_FailSafe
21584,215841,2158412,215841203,1,5,1,1,8,13,88,9000,23000,4,5,3,2,2,4,0,1,2,1,2,3,8,1000,48,1239952,1,2,2,27fc51f4,5,56837,4805,4_FailSafe,9426,4_FailSafe
107897,1078971,10789711,1078971102,1,4,1,1,0,6,5,28000,61000,4,6,3,2,2,11,0,1,2,1,2,1,1,4000,35,1210000,1,4,9,775e9f86,5,56837,4805,3_Constraints,9426,4_FailSafe
105842,1058421,10584211,1058421103,1,1,2,1,1,13,99,99999999,99999999,3,8,1,1,5,7,0,3,1,3,2,9,9,99999999,35,1010000,2,0,9,a4edcda3,3,56837,2203,4_FailSafe,5131,3_Constraints
18759,187591,1875911,187591101,2,6,1,3,0,10,4,31000,74000,3,8,1,2,1,1,0,4,1,1,1,1,5,12000,35,500000,2,2,2,fa51c338,2,56904,3436,3_Constraints,6499,3_Constraints
96656,966561,9665611,966561105,1,7,2,1,8,88,88,43000,43000,3,8,1,1,4,5,1,4,1,1,2,8,4,6000,35,860000,1,4,2,04744615,5,56904,4805,4_FailSafe,9426,4_FailSafe
18847,188471,1884711,188471101,1,1,1,1,0,6,7,38000,38000,1,2,2,1,1,11,1,4,1,1,1,1,5,4000,59,99999999,1,5,6,df08bfce,2,56968,12493,4_FailSafe,9361,4_FailSafe
18956,189561,1895611,189561101,2,3,1,3,0,5,5,100000,110000,3,8,1,1,3,5,0,4,1,1,1,1,4,23000,24,260000,3,5,2,9e2a33c0,3,57029,2203,4_FailSafe,10542,4_FailSafe
125601,1256011,12560111,1256011103,1,2,2,1,0,2,88,7000,19000,2,3,2,1,4,6,1,1,2,1,2,2,1,1,59,3507931,1,2,9,1de73ebe,4,57029,3922,4_FailSafe,3226,4_FailSafe
63451,634511,6345111,634511103,2,3,1,1,0,6,2,69000,70000,4,10,1,1,4,4,0,2,1,2,2,1,4,10000,35,390000,1,0,2,26de9426,3,57029,2203,4_FailSafe,10542,4_FailSafe
19091,190911,1909111,190911101,1,2,2,3,0,10,4,68000,69000,2,5,2,1,1,5,1,1,3,1,1,1,6,15000,24,200000,1,5,2,47896d6c,2,57123,12493,4_FailSafe,9361,4_FailSafe
65551,655511,6555111,655511105,1,1,1,1,8,13,99,99999999,99999999,4,9,1,1,4,2,0,4,1,5,2,9,9,99999999,35,2684905,1,0,9,71acfd10,5,57123,4805,4_FailSafe,9426,4_FailSafe
19622,196221,1962211,196221101,1,4,1,3,0,4,2,84000,86000,4,10,1,2,2,8,0,2,1,1,1,1,6,15000,35,2684905,1,5,2,e8334858,4,57491,8464,3_Constraints,1279,3_Constraints
121980,1219801,12198011,1219801102,1,2,2,1,0,8,7,47000,49000,3,5,3,2,2,11,0,1,3,1,2,1,4,4000,48,430000,1,5,2,e43ea128,3,57491,2203,4_FailSafe,10542,4_FailSafe
134584,1345841,13458412,1345841203,1,1,1,1,8,13,88,6000,33000,5,11,1,1,4,2,0,2,1,1,2,1,2,99999999,59,1000000,1,3,2,f62ea77b,5,57491,4805,4_FailSafe,9426,4_FailSafe
19758,197581,1975811,197581101,1,7,2,1,0,13,99,99999999,22000,2,5,3,2,1,6,0,4,1,4,1,9,9,99999999,48,50000,1,0,9,634ebb20,2,57577,8672,1_Perfect,5790,3_Constraints
31844,318441,3184411,318441102,1,1,1,1,1,5,2,25000,26000,3,7,2,1,5,2,0,3,1,1,2,1,5,2000,24,99999999,1,2,6,8e3e8efe,3,57577,2203,4_FailSafe,12529,3_Constraints
19905,199051,1990511,199051101,2,7,2,1,0,13,99,99999999,44000,2,5,2,2,1,8,0,4,1,4,1,9,9,5000,10,280000,1,0,9,6660a298,2,57673,12493,2_Core,5790,3_Constraints
20429,204291,2042912,204291201,1,4,2,1,8,5,88,31000,32000,3,4,3,2,2,10,0,1,2,1,1,1,2,3000,35,1110000,1,7,2,c63cbb0c,5,58031,4757,2_Core,9426,4_FailSafe
132222,1322221,13222211,1322221102,1,2,1,1,0,5,7,3000,4000,4,8,1,2,1,3,0,1,3,1,2,1,4,99999999,35,1200000,1,4,2,133398f5,2,58031,10609,3_Constraints,9361,4_FailSafe
20619,206191,2061911,206191101,1,4,1,3,0,3,88,54000,54000,3,7,1,2,2,5,0,1,2,1,1,1,8,7000,48,400000,1,4,9,27562be7,5,58156,4805,3_Constraints,9426,4_FailSafe
85495,854951,8549511,854951102,2,3,2,1,0,10,8,54000,55000,3,6,1,2,2,2,0,4,1,1,2,1,4,9000,35,610000,1,6,2,7e6351ee,4,58156,11964,3_Constraints,3226,4_FailSafe
107215,1072151,10721511,1072151102,2,7,1,2,0,13,99,-7000,7000,3,5,1,2,1,2,0,4,1,4,2,9,9,99999999,24,130000,1,0,9,c13caba5,2,58156,8319,3_Constraints,9361,3_Constraints
93022,930221,9302211,930221102,2,3,1,1,0,3,5,94000,95000,3,6,1,2,2,7,0,4,1,1,2,1,4,16000,46,510000,1,7,2,b1db5643,3,58156,2203,4_FailSafe,10542,4_FailSafe
24170,241701,2417011,241701102,2,4,1,2,0,13,4,36000,35000,3,6,1,1,1,1,0,4,1,1,2,1,2,4000,24,100000,1,4,2,7124f919,2,58156,7441,3_Constraints,3093,3_Constraints
20902,209021,2090211,209021101,2,2,1,3,0,10,7,13000,41000,3,5,1,1,2,2,0,4,1,1,1,1,1,6000,24,150000,1,6,9,9afa997f,3,58355,2203,4_FailSafe,10542,4_FailSafe
47606,476061,4760611,476061103,1,7,1,1,8,13,99,99999999,17000,4,8,1,1,4,4,0,4,1,4,2,9,9,99999999,35,800000,1,0,9,927a4fff,5,58355,4805,4_FailSafe,9426,4_FailSafe
20916,209161,2091611,209161101,2,5,2,1,0,13,8,99999999,33000,4,9,1,1,1,8,0,4,1,2,1,3,2,3000,48,430000,1,0,2,8b2e2324,2,58366,6217,3_Constraints,10812,3_Constraints
28573,285731,2857311,285731103,2,1,2,3,1,13,7,8000,8000,3,5,3,1,4,10,1,8,1,1,2,1,4,99999999,35,660000,1,3,7,e827d176,4,58366,3922,4_FailSafe,3226,4_FailSafe
20943,209431,2094311,209431101,2,3,1,3,0,5,3,63000,62000,4,10,1,1,1,4,0,4,1,1,1,1,1,11000,24,300000,2,4,9,bafd00bc,2,58382,8853,3_Constraints,9361,4_FailSafe
11448,114481,1144811,114481102,1,3,1,1,8,13,99,99999999,22000,2,3,2,2,2,4,0,1,2,5,2,9,9,99999999,59,99999999,2,0,9,ef748203,5,58382,4805,4_FailSafe,9426,4_FailSafe
20999,209991,2099911,209991101,1,5,2,1,0,3,5,5000,30000,3,6,3,2,2,4,1,4,1,3,1,1,9,3000,35,350000,2,0,9,270c9f49,3,58417,8055,3_Constraints,10542,4_FailSafe
16889,168891,1688911,168891102,1,4,1,1,0,10,88,110000,100000,4,11,1,1,2,10,0,4,1,1,2,1,4,19000,48,1239952,1,5,2,110e9e51,3,58417,8774,3_Constraints,12313,3_Constraints
25862,258621,2586211,258621102,2,4,2,1,0,11,8,54000,54000,4,8,1,2,2,9,0,4,1,1,2,1,6,9000,35,700000,2,5,2,0f5aec1d,5,58417,4757,2_Core,9426,4_FailSafe
21089,210891,2108911,210891101,2,5,2,1,0,13,8,150000,140000,4,9,1,2,1,4,0,3,1,1,1,3,1,34000,35,900000,2,6,9,773d8a9f,2,58477,6217,3_Constraints,10812,3_Constraints
32027,320271,3202711,320271103,1,1,1,1,0,13,88,4000,13000,3,10,1,1,4,11,0,3,1,1,2,1,4,99999999,48,943543,1,4,2,cb8b36e7,3,58477,2203,4_FailSafe,12529,3_Constraints
21169,211691,2116912,211691203,2,2,2,1,8,13,88,7000,23000,5,11,1,2,2,11,0,1,2,1,1,8,5,1000,35,99999999,1,6,2,eb2b96ab,5,58540,4805,4_FailSafe,9426,4_FailSafe
68723,687231,6872311,687231102,2,6,1,1,0,13,2,14000,39000,3,6,1,2,1,11,0,4,1,4,2,2,9,3000,35,1506886,1,0,9,9058f5a3,2,58540,3436,1_Perfect,6499,3_Constraints
126389,1263891,12638911,1263891102,1,4,1,2,0,11,7,35000,61000,3,5,2,2,2,5,0,1,2,1,2,1,4,5000,24,99999999,1,5,6,a1178eac,5,58540,4805,3_Constraints,9426,4_FailSafe
21381,213811,2138111,213811101,2,2,1,3,0,10,7,22000,41000,3,6,2,1,2,2,0,4,1,2,1,1,4,99999999,10,99999999,1,0,7,d3d1f986,3,58694,2203,4_FailSafe,10542,4_FailSafe
6366,63661,636611,63661102,2,3,1,1,0,13,5,99999999,7000,3,8,3,1,2,11,0,3,1,1,2,2,1,99999999,35,750000,1,7,9,4507aa2e,4,58694,3922,4_FailSafe,3226,4_FailSafe
147412,1474121,14741211,1474121103,1,1,2,1,0,8,88,42000,43000,3,5,1,1,4,8,0,4,1,3,2,1,9,4000,48,560000,1,0,9,f52ca7e0,4,58694,3922,4_FailSafe,3226,4_FailSafe
21728,217281,2172811,217281101,1,6,2,1,0,13,8,21000,51000,4,6,1,2,1,4,0,1,2,4,1,2,9,1,48,340000,1,0,9,92448882,2,58929,9117,3_Constraints,3520,1_Perfect
21940,219401,2194011,219401101,2,4,1,1,0,11,2,43000,42000,4,11,1,2,1,4,0,4,1,1,1,1,4,4000,46,360000,2,6,2,8cb163c3,2,59071,7441,3_Constraints,3093,3_Constraints
22036,220361,2203611,220361101,2,7,2,1,0,13,99,99999999,58000,3,7,1,2,1,3,0,1,2,4,1,9,9,5000,35,800000,1,0,9,6d2add36,2,59130,4423,3_Constraints,5790,2_Core
22367,223671,2236711,223671102,2,5,1,1,0,4,7,40000,39000,3,9,1,2,2,7,0,4,1,1,2,1,5,5000,35,610000,1,4,2,b45e90e1,3,59130,11053,3_Constraints,11309,3_Constraints
22357,223571,2235711,223571101,2,2,2,1,0,5,7,89000,89000,4,10,3,2,2,10,0,4,1,1,1,1,4,18000,35,570000,1,7,2,eb9df284,4,59363,3922,4_FailSafe,3226,4_FailSafe
73958,739581,7395811,739581102,1,7,1,3,0,3,99,99999999,13000,3,6,1,2,1,4,0,1,2,4,2,9,9,1000,24,360000,1,0,9,46f29ed2,2,59363,8319,3_Constraints,9361,3_Constraints
97887,978871,9788711,978871104,2,1,2,1,0,11,7,11000,31000,3,11,1,1,4,3,0,4,1,2,2,1,9,2000,35,810000,1,0,9,633a9470,4,59363,3922,4_FailSafe,3226,4_FailSafe
44835,448351,4483511,448351102,1,5,1,1,0,10,4,1000,26000,2,4,2,2,1,3,0,1,2,2,2,2,9,1,35,99999999,2,0,9,b93a67a5,2,59363,5914,3_Constraints,4512,3_Constraints
22458,224581,2245811,224581101,2,6,1,1,0,13,99,99999999,17000,3,6,3,2,1,7,0,4,1,4,1,9,9,99999999,48,130000,1,0,9,ee7dc800,2,59431,3436,3_Constraints,6499,3_Constraints
133263,1332631,13326311,1332631102,2,5,1,1,0,2,9,99999999,14000,2,7,1,2,1,2,0,3,1,1,2,2,2,3000,35,450000,1,2,2,d02a79ae,2,59431,5914,3_Constraints,4512,2_Core
22614,226141,2261412,226141203,2,2,1,1,8,5,99,99999999,10000,3,5,1,1,2,3,0,4,1,4,1,9,9,99999999,35,320000,1,0,9,3b920e8b,5,59542,4805,4_FailSafe,9426,4_FailSafe
88867,888671,8886711,888671102,2,4,1,3,0,10,5,120000,120000,3,9,1,2,2,3,0,2,1,1,2,1,1,19000,35,800000,2,5,9,90564680,4,59542,8464,3_Constraints,1279,3_Constraints
64161,641611,6416111,641611102,2,7,2,3,8,11,88,31000,32000,3,7,1,3,5,1,0,4,1,3,2,1,9,4000,24,160000,1,0,9,12626259,4,59542,3922,4_FailSafe,3226,4_FailSafe
20443,204431,2044311,204431102,2,2,1,2,0,11,88,12000,62000,2,6,1,1,2,3,0,4,1,2,2,1,1,1000,24,200000,1,0,9,9ab8ac62,5,59542,4805,4_FailSafe,9426,4_FailSafe
22845,228451,2284511,228451101,2,2,1,2,0,5,5,32000,45000,4,11,1,1,2,3,0,4,1,1,1,1,5,3000,24,230000,2,5,2,eef86462,4,59699,3922,4_FailSafe,3226,3_Constraints
53592,535921,5359211,535921104,2,3,1,1,0,13,7,30000,51000,3,5,1,1,2,2,0,1,3,1,2,1,4,5000,35,180000,2,3,5,6760343f,4,59699,3922,4_FailSafe,3226,4_FailSafe
140771,1407711,14077111,1407711103,1,1,1,1,1,13,88,7000,6000,5,11,1,1,4,8,0,3,1,3,2,1,9,99999999,48,1239952,1,0,9,57dc1ab4,5,59699,4805,4_FailSafe,9426,4_FailSafe
22997,229971,2299711,229971101,2,2,1,3,0,4,2,44000,44000,3,6,1,1,2,5,0,4,1,2,1,1,4,8000,24,210000,3,0,2,c14d4909,3,59805,2203,4_FailSafe,10542,4_FailSafe
96411,964111,9641111,964111102,1,2,1,1,0,5,7,59000,60000,1,4,2,1,1,10,1,4,1,1,2,1,1,9000,35,560000,1,5,9,00fc7cb7,2,59805,10609,3_Constraints,9361,4_FailSafe
23029,230291,2302911,230291101,1,5,1,1,0,13,2,28000,68000,2,4,3,2,1,3,0,4,1,3,1,1,9,6000,35,99999999,1,0,9,ce7468ab,2,59828,5914,3_Constraints,4512,3_Constraints
23222,232221,2322212,232221201,2,7,2,1,8,13,10,41000,50000,4,8,1,2,2,9,0,1,2,1,1,1,4,8000,46,480000,1,5,2,b4b57f2d,5,59957,4805,4_FailSafe,9426,4_FailSafe
11209,112091,1120911,112091102,2,5,2,2,0,8,7,58000,81000,2,5,2,2,1,9,0,4,1,3,2,1,9,15000,24,420000,1,0,9,1c2f7640,2,59957,6217,3_Constraints,10812,3_Constraints
108280,1082801,10828011,1082801102,1,1,2,1,0,7,99,99999999,99999999,2,4,2,1,1,10,1,1,3,5,2,9,9,99999999,35,99999999,1,0,9,2f6a583e,2,59957,12493,4_FailSafe,9361,4_FailSafe
23265,232651,2326511,232651101,2,3,2,1,8,13,8,-3000,19000,3,4,1,2,2,2,0,1,2,1,1,3,2,1000,46,320000,1,3,2,20b2dc3c,5,59983,4805,4_FailSafe,9426,4_FailSafe
66508,665081,6650811,665081103,2,1,1,3,1,6,7,15000,19000,5,11,1,1,4,8,0,4,1,3,2,1,9,99999999,24,661494,2,0,9,ace57dff,4,59983,11302,3_Constraints,3226,4_FailSafe
67579,675791,6757911,675791102,1,2,1,1,0,13,7,28000,35000,3,7,3,1,1,4,1,2,1,1,2,1,4,4000,35,800000,1,8,2,1c2c08d9,2,59983,10609,3_Constraints,9361,4_FailSafe
142826,1428261,14282611,1428261103,1,2,2,1,8,88,88,8000,27000,5,6,3,1,4,8,0,8,3,1,2,8,4,1,35,99999999,1,2,7,c92433d7,5,59983,4805,4_FailSafe,9426,4_FailSafe
23319,233191,2331911,233191101,1,4,2,1,0,8,8,31000,42000,3,5,3,3,3,4,1,8,2,1,1,2,2,1000,35,610000,1,5,2,7e1b1c35,3,60021,2203,4_FailSafe,10542,4_FailSafe
126396,1263961,12639611,1263961102,2,6,1,1,0,8,99,99999999,99000,4,7,1,2,1,4,0,1,2,4,2,9,9,21000,35,800000,3,0,9,cd3c7648,2,60021,3436,1_Perfect,6499,3_Constraints
