occID,SURVMNTH,AGEGRP,SEX,MARSTH,HHSIZE,PR,CMA,LFTAG,WKSWRK,NOCS,COW,HRSWRK,CTW_140A,CTW_140B,CTW_140C,CTW_140D,CTW_140E,CTW_140F,CTW_140G,CTW_140H,CTW_140I,EHG_ALL,KOL,TOTINC,WGHT_PER,DDAY,HRSWRK_RAW,TOTINC_RAW,TOTINC_SOURCE,CYCLE_YEAR,SURVYEAR,COLLECT_MODE,TUI_10_AVAIL,BS_TYPE
15142,12,5,1,6,1,24,1,1,50,1,1,4.0,1,2,2,2,2,2,2,2,2,3,2.0,3,1233.6761,2,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15143,9,5,1,2,2,59,2,1,40,1,1,8.0,1,2,2,2,2,2,2,2,2,6,1.0,2,3378.8778,2,60.0,2,SELF,2015,2015,0,1,STANDARD_BS
15144,3,7,1,1,2,59,2,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,2,678.4487,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15145,5,2,1,2,2,48,1,1,52,,1,8.0,2,2,1,2,2,2,2,2,2,99,1.0,2,6097.6158,3,60.0,2,SELF,2015,2015,0,1,STANDARD_BS
15146,6,5,2,5,1,35,1,3,8,2,,1.0,6,6,6,6,6,6,6,6,6,4,3.0,3,960.0776,1,22.5,3,SELF,2015,2015,0,1,STANDARD_BS
15147,7,2,1,6,3,10,1,1,48,7,2,6.0,2,2,2,2,1,2,2,2,2,2,1.0,2,1570.3224,3,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
15148,1,6,1,1,3,24,1,3,,,,,6,6,6,6,6,6,6,6,6,6,3.0,5,3321.6911,2,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
15149,8,3,1,1,5,48,2,1,52,3,1,4.0,6,6,6,6,6,6,6,6,6,3,1.0,5,1547.7438,1,40.0,6,SELF,2015,2015,0,1,STANDARD_BS
15150,10,7,2,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,2594.7966,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15151,4,6,1,1,2,13,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,166.731,1,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
15152,1,5,1,1,2,10,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,892.8515,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15153,12,4,1,1,4,35,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,4,3315.6031,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
15154,5,7,2,1,2,46,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,1636.575,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15155,8,5,2,5,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,571.4626,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15156,5,5,2,1,2,35,1,1,52,4,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1627.1209,1,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
15157,10,2,2,1,3,48,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,1,3300.2466,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15158,4,1,2,6,3,35,1,2,,,,,2,2,2,1,2,2,2,2,2,2,1.0,1,3484.8032,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15159,7,6,1,3,1,13,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,442.2258,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15160,9,2,2,1,5,24,2,1,52,7,1,3.0,2,2,2,1,2,2,2,2,2,4,2.0,2,2647.733,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
15161,7,2,2,6,2,35,1,1,1,5,1,4.0,2,2,2,1,2,2,2,2,2,7,1.0,1,2754.3012,2,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
15162,3,7,1,3,1,24,2,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,2,1939.1892,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15163,10,1,2,2,2,24,1,1,52,1,1,8.0,1,2,2,2,2,2,2,2,2,4,2.0,2,1966.7587,1,65.0,2,SELF,2015,2015,0,1,STANDARD_BS
15164,8,4,2,1,5,35,1,1,52,7,1,3.0,1,2,2,2,2,2,2,2,2,2,1.0,2,8252.4246,1,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
15165,5,4,2,2,2,24,2,3,10,7,,3.0,6,6,6,6,6,6,6,6,6,1,2.0,1,668.7331,1,36.0,1,SELF,2015,2015,0,1,STANDARD_BS
15166,8,2,2,1,4,24,1,3,4,4,,3.0,6,6,6,6,6,6,6,6,6,6,3.0,1,5559.68,3,36.0,1,SELF,2015,2015,0,1,STANDARD_BS
15167,7,3,1,1,2,47,1,1,52,9,1,3.0,2,2,2,2,2,2,2,1,2,7,1.0,5,2819.0091,1,35.0,7,SELF,2015,2015,0,1,STANDARD_BS
15168,6,1,2,6,4,59,1,3,3,7,,4.0,6,6,6,6,6,6,6,6,6,5,1.0,2,4992.7623,1,40.0,2,SELF,2015,2015,0,1,STANDARD_BS
15169,9,2,1,1,4,35,1,,,,,,6,6,6,6,6,6,6,6,6,99,,4,3545.7229,2,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
15170,8,7,2,3,1,35,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,2188.7813,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15171,7,4,2,1,2,47,2,1,8,8,1,8.0,1,2,2,2,2,2,2,2,2,3,1.0,1,1141.5764,1,60.0,1,SELF,2015,2015,0,1,STANDARD_BS
15172,6,5,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,1,1425.0492,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15173,7,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,1648.3908,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15174,1,3,2,5,2,35,1,1,52,5,1,6.0,1,2,1,2,2,2,2,2,2,7,1.0,5,920.2045,1,50.0,5,SELF,2015,2015,0,1,STANDARD_BS
15175,2,3,2,6,1,24,1,1,52,5,1,6.0,1,2,2,2,2,2,2,2,2,7,3.0,5,948.1364,2,50.0,6,SELF,2015,2015,0,1,STANDARD_BS
15176,1,7,1,3,1,35,2,3,,,,,6,6,6,6,6,6,6,6,6,6,3.0,5,1110.3762,1,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
15177,9,3,1,1,3,48,1,1,52,8,1,5.0,1,2,2,2,2,2,2,2,2,6,1.0,3,2598.4166,1,45.0,3,SELF,2015,2015,0,1,STANDARD_BS
15178,9,7,1,1,2,12,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,3,390.7793,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15179,3,5,2,1,2,59,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,693.5534,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15180,9,3,1,2,4,24,1,1,52,7,1,4.0,2,2,2,2,1,2,2,2,2,1,3.0,2,2450.1396,1,42.5,2,SELF,2015,2015,0,1,STANDARD_BS
15181,5,5,2,6,1,35,1,1,52,6,1,2.0,1,2,2,2,2,2,2,2,2,5,1.0,1,1504.0298,2,30.0,1,SELF,2015,2015,0,1,STANDARD_BS
15182,1,6,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,2,2.0,2,1755.0191,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15183,4,6,2,3,1,48,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,347.3652,1,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
15184,2,6,1,1,2,35,1,3,52,8,,1.0,6,6,6,6,6,6,6,6,6,4,1.0,3,2326.8248,1,3.0,3,SELF,2015,2015,0,1,STANDARD_BS
15185,10,5,2,5,1,35,1,1,52,6,1,6.0,1,2,1,2,2,2,2,2,2,6,1.0,5,426.6725,1,50.0,6,SELF,2015,2015,0,1,STANDARD_BS
15186,2,6,1,5,1,59,2,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,1,573.4341,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15187,10,5,2,1,2,13,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,406.7242,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15188,10,2,1,2,4,35,1,1,52,8,1,8.0,1,2,2,2,2,2,2,2,2,6,1.0,5,4817.7698,1,60.0,5,SELF,2015,2015,0,1,STANDARD_BS
15189,3,3,2,6,2,13,1,3,40,7,,4.0,6,6,6,6,6,6,6,6,6,2,1.0,4,675.2958,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
15190,1,5,2,1,2,59,2,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,1,1086.1298,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15191,12,1,2,6,3,24,2,2,23,6,,1.0,2,2,1,2,2,2,2,2,2,1,3.0,1,3286.4132,3,2.0,1,SELF,2015,2015,0,1,STANDARD_BS
15192,3,5,1,1,2,24,1,1,52,1,1,6.0,1,2,2,2,2,2,2,2,2,1,2.0,2,1939.8792,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
15193,7,7,2,6,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,4,921.359,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
15194,10,4,1,1,3,24,2,1,48,3,1,6.0,2,2,2,2,2,2,2,1,2,4,3.0,1,1430.8206,3,50.0,1,SELF,2015,2015,0,1,STANDARD_BS
15195,10,1,1,6,4,35,1,2,,,,,2,2,2,1,2,2,2,2,2,1,1.0,1,8162.8662,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15196,11,6,2,6,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,843.5428,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15197,4,2,1,1,3,35,1,3,48,8,,5.0,6,6,6,6,6,6,6,6,6,4,1.0,3,3249.8509,1,48.0,3,SELF,2015,2015,0,1,STANDARD_BS
15198,1,6,1,3,1,13,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,355.4574,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15199,1,5,1,1,2,13,2,1,52,8,1,5.0,1,2,2,2,2,2,2,2,2,2,1.0,4,600.4455,1,45.0,4,SELF,2015,2015,0,1,STANDARD_BS
15200,1,6,1,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1876.4269,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15201,2,6,2,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,3.0,5,948.2711,2,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
15202,9,5,2,6,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,4,573.7901,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
15203,6,2,2,6,5,48,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,465.1339,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15204,5,6,2,1,2,24,1,1,52,7,1,5.0,2,2,2,2,2,2,2,1,2,4,3.0,1,1660.9765,3,45.0,1,SELF,2015,2015,0,1,STANDARD_BS
15205,10,7,2,3,1,13,1,3,,,,,6,6,6,6,6,6,6,6,6,1,3.0,2,364.2052,3,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15206,6,5,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,3,2.0,1,1558.8919,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15207,1,6,2,3,1,12,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,271.4986,2,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15208,1,5,1,1,2,47,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,3,888.0668,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15209,12,2,2,2,2,24,1,1,52,2,1,8.0,1,2,2,2,2,2,2,2,2,3,3.0,2,1394.7797,3,60.0,2,SELF,2015,2015,0,1,STANDARD_BS
15210,10,5,1,1,3,13,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,2,1.0,4,1185.6653,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
15211,1,7,2,3,1,13,2,3,,,,,6,6,6,6,6,6,6,6,6,99,,2,325.9776,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15212,7,5,2,2,2,10,1,3,25,2,,3.0,6,6,6,6,6,6,6,6,6,6,1.0,3,513.4394,2,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
15213,12,5,2,6,1,13,2,1,52,7,1,2.0,1,2,2,2,2,2,2,2,2,3,1.0,1,322.9959,1,32.0,1,SELF,2015,2015,0,1,STANDARD_BS
15214,5,5,1,1,2,10,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,3,317.1423,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15215,2,5,1,1,4,35,1,1,52,8,1,,1,2,2,2,2,2,2,2,2,3,1.0,1,6431.1915,2,99.7,1,SELF,2015,2015,0,1,STANDARD_BS
15216,7,3,1,6,1,24,1,1,30,3,1,8.0,1,2,2,2,2,2,2,2,2,4,3.0,3,1318.5458,1,60.0,3,SELF,2015,2015,0,1,STANDARD_BS
15217,1,1,1,6,2,35,1,2,,,,,2,2,1,2,2,2,2,2,2,2,1.0,1,1311.1791,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15218,9,1,2,6,5,59,1,2,,,,,2,2,1,2,2,2,2,2,2,4,1.0,1,9186.2638,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15219,2,3,1,1,4,13,1,1,52,9,1,4.0,1,2,2,2,2,2,2,2,2,1,3.0,5,1318.2664,1,44.0,7,SELF,2015,2015,0,1,STANDARD_BS
15220,4,4,2,1,4,47,1,1,52,4,1,2.0,2,1,2,1,2,2,2,2,2,7,1.0,2,924.041,1,30.0,2,SELF,2015,2015,0,1,STANDARD_BS
15221,1,4,2,6,1,10,1,1,52,2,1,4.0,2,1,2,2,2,2,2,2,2,4,1.0,1,311.893,1,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
15222,1,1,1,6,1,12,1,2,,,,,2,2,2,1,2,2,2,2,2,2,3.0,1,721.41,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15223,12,3,2,1,5,59,1,1,52,2,1,1.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1913.4626,1,27.5,3,SELF,2015,2015,0,1,STANDARD_BS
15224,9,2,1,6,3,47,1,1,52,1,1,6.0,1,2,2,2,2,2,2,2,2,2,1.0,4,1483.0033,1,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
15225,1,2,2,1,3,46,1,1,52,2,1,3.0,1,2,2,2,2,2,2,2,2,6,3.0,2,1671.4242,1,37.5,2,SELF,2015,2015,0,1,STANDARD_BS
15226,4,2,2,6,1,48,1,1,52,5,1,6.0,2,2,1,1,2,2,2,2,2,5,1.0,4,1035.5399,1,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
15227,12,6,2,4,1,24,1,3,28,7,,2.0,6,6,6,6,6,6,6,6,6,99,2.0,2,677.5117,3,32.0,2,SELF,2015,2015,0,1,STANDARD_BS
15228,7,6,2,1,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,1,2.0,1,1366.4839,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15229,11,5,1,1,2,35,1,3,32,5,,1.0,6,6,6,6,6,6,6,6,6,7,3.0,3,1042.0155,3,8.0,3,SELF,2015,2015,0,1,STANDARD_BS
15230,3,5,1,1,2,35,2,,,,,,6,6,6,6,6,6,6,6,6,99,,5,1443.2457,1,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
15231,2,3,2,1,2,35,2,1,52,5,1,4.0,2,2,1,2,2,2,2,2,2,6,1.0,3,1605.9916,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15232,6,1,2,6,2,12,2,1,52,7,1,1.0,1,2,2,2,2,2,2,2,2,4,1.0,1,1095.7153,1,24.0,1,SELF,2015,2015,0,1,STANDARD_BS
15233,11,4,2,1,3,13,1,1,52,4,1,6.0,1,2,2,2,2,2,2,2,2,6,1.0,5,526.1596,1,50.0,5,SELF,2015,2015,0,1,STANDARD_BS
15234,7,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1659.3367,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15235,5,3,2,3,3,24,1,1,52,2,1,3.0,1,2,2,2,2,2,2,2,2,6,3.0,3,1150.6338,2,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
15236,8,7,1,1,2,47,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,5,1501.4348,3,99.6,5,SELF,2015,2015,0,1,STANDARD_BS
15237,2,4,2,1,2,12,1,1,52,2,1,1.0,2,2,2,1,2,2,2,2,2,6,1.0,1,371.8702,1,12.0,1,SELF,2015,2015,0,1,STANDARD_BS
15238,7,7,2,3,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,3,1570.4072,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15239,2,3,2,2,5,24,1,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,6,2.0,3,2174.2254,1,35.0,3,SELF,2015,2015,0,1,STANDARD_BS
15240,11,5,2,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,972.2268,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15241,5,4,1,6,1,24,1,1,52,8,1,8.0,1,2,2,2,2,2,2,2,2,3,2.0,3,1308.1064,1,60.0,3,SELF,2015,2015,0,1,STANDARD_BS
15242,3,4,1,1,1,35,1,1,42,8,1,6.0,6,6,6,6,6,6,6,6,6,7,1.0,2,1189.7606,1,54.0,2,SELF,2015,2015,0,1,STANDARD_BS
15243,6,7,2,3,1,35,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1087.6586,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15244,9,3,1,2,2,59,1,1,52,10,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,4,690.1706,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
15245,5,6,2,1,1,35,1,3,52,2,,1.0,6,6,6,6,6,6,6,6,6,7,1.0,5,701.4275,1,20.0,5,SELF,2015,2015,0,1,STANDARD_BS
15246,5,5,2,5,1,59,1,,,,,,6,6,6,6,6,6,6,6,6,99,,2,712.2498,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15247,12,7,1,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,4,2242.5401,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
15248,11,3,2,1,4,13,1,1,52,2,1,4.0,1,2,2,2,2,2,2,2,2,6,1.0,3,226.7826,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15249,1,2,1,2,2,35,1,1,52,5,1,6.0,1,2,2,2,2,2,2,2,2,2,3.0,4,215.1472,2,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
15250,2,7,1,1,2,12,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,3,726.0773,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15251,4,5,1,5,1,35,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,3,990.556,1,44.0,3,SELF,2015,2015,0,1,STANDARD_BS
15252,4,7,2,3,3,12,1,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,2,1677.4459,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15253,10,6,1,1,2,35,1,3,20,5,,1.0,6,6,6,6,6,6,6,6,6,7,1.0,5,2959.2821,1,16.0,7,SELF,2015,2015,0,1,STANDARD_BS
15254,8,2,2,1,3,47,1,1,17,5,1,3.0,1,2,2,2,2,2,2,2,2,7,1.0,5,1800.4232,1,37.5,5,SELF,2015,2015,0,1,STANDARD_BS
15255,9,7,2,5,1,59,1,3,,,,,6,6,6,6,6,6,6,6,6,4,1.0,2,1354.8638,1,99.6,2,SELF,2015,2015,0,1,STANDARD_BS
15256,2,4,1,4,1,13,2,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,4,1.0,4,165.6591,1,40.0,4,SELF,2015,2015,0,1,STANDARD_BS
15257,10,3,1,1,4,59,1,1,50,3,1,6.0,2,2,1,2,2,2,2,2,2,6,1.0,4,1496.2829,2,50.0,4,SELF,2015,2015,0,1,STANDARD_BS
15258,7,2,1,1,3,47,2,1,52,8,1,5.0,1,2,2,2,2,2,2,2,2,1,1.0,3,1752.3511,1,45.0,3,SELF,2015,2015,0,1,STANDARD_BS
15259,3,4,1,1,5,48,1,1,52,1,1,7.0,1,2,2,2,2,2,2,2,2,5,1.0,5,4667.27,2,55.0,6,SELF,2015,2015,0,1,STANDARD_BS
15260,1,3,1,1,4,10,1,1,52,2,2,8.0,1,2,2,2,2,2,2,2,2,1,1.0,4,238.8425,1,75.0,4,SELF,2015,2015,0,1,STANDARD_BS
15261,2,2,2,2,2,47,1,1,52,1,1,3.0,1,2,2,2,2,2,2,2,2,4,1.0,3,1081.8857,1,37.5,3,SELF,2015,2015,0,1,STANDARD_BS
15262,10,5,2,4,1,48,2,3,24,8,,8.0,6,6,6,6,6,6,6,6,6,1,1.0,2,1234.0491,1,60.0,2,SELF,2015,2015,0,1,STANDARD_BS
15263,10,3,1,1,4,10,2,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,6,3.0,5,368.5949,2,35.0,5,SELF,2015,2015,0,1,STANDARD_BS
15264,8,7,2,3,1,35,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,927.8448,3,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15265,8,7,1,1,2,10,2,1,52,8,2,1.0,2,2,2,1,2,2,2,2,2,1,1.0,2,913.843,1,28.0,2,SELF,2015,2015,0,1,STANDARD_BS
15266,5,7,1,1,2,35,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,1277.4774,1,99.6,6,SELF,2015,2015,0,1,STANDARD_BS
15267,9,3,2,1,4,35,2,1,52,5,1,3.0,1,2,2,2,2,2,2,2,2,7,1.0,5,2153.7532,1,37.5,5,SELF,2015,2015,0,1,STANDARD_BS
15268,10,4,1,1,2,10,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,1,452.4198,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15269,10,4,2,1,4,46,1,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,1,528.1299,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15270,1,3,2,1,2,24,1,1,52,5,1,6.0,2,2,2,2,2,2,2,1,2,1,2.0,2,2517.9206,1,50.0,2,SELF,2015,2015,0,1,STANDARD_BS
15271,9,7,2,3,1,47,2,3,,,,,6,6,6,6,6,6,6,6,6,6,1.0,4,315.9781,1,99.6,4,SELF,2015,2015,0,1,STANDARD_BS
15272,9,7,1,3,1,46,1,3,,,,,6,6,6,6,6,6,6,6,6,7,1.0,5,361.0906,2,99.6,7,SELF,2015,2015,0,1,STANDARD_BS
15273,4,7,1,1,2,35,2,3,,,,,6,6,6,6,6,6,6,6,6,1,1.0,3,1359.6414,3,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15274,10,5,1,1,2,12,1,1,52,,1,5.0,1,2,2,2,2,2,2,2,2,7,3.0,3,353.4276,1,45.0,3,SELF,2015,2015,0,1,STANDARD_BS
15275,4,2,1,2,2,11,3,1,8,8,1,8.0,2,2,1,2,2,2,2,2,2,2,1.0,3,388.7212,1,70.0,3,SELF,2015,2015,0,1,STANDARD_BS
15276,12,6,2,6,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,2,3.0,1,635.808,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15277,9,6,2,1,2,48,2,3,,,,,6,6,6,6,6,6,6,6,6,2,1.0,1,1927.6602,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15278,2,4,2,6,1,47,1,1,52,2,1,6.0,1,2,2,2,2,2,2,2,2,2,1.0,3,312.9896,1,50.0,3,SELF,2015,2015,0,1,STANDARD_BS
15279,3,2,2,1,3,59,1,2,,,,,2,2,1,2,2,2,2,2,2,7,3.0,1,1960.026,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15280,7,2,1,1,4,12,1,1,52,8,1,4.0,1,2,2,2,2,2,2,2,2,3,1.0,3,842.1663,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15281,12,6,2,5,1,48,1,3,40,7,,2.0,6,6,6,6,6,6,6,6,6,99,1.0,3,688.3517,1,30.0,3,SELF,2015,2015,0,1,STANDARD_BS
15282,7,1,1,6,1,35,1,1,52,8,1,3.0,1,2,2,2,2,2,2,2,2,3,1.0,4,1302.6116,1,36.0,4,SELF,2015,2015,0,1,STANDARD_BS
15283,8,5,2,1,2,59,2,1,44,2,1,3.0,6,6,6,6,6,6,6,6,6,2,1.0,2,480.3431,2,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
15284,5,5,2,1,2,12,1,1,52,8,1,1.0,1,2,2,2,2,2,2,2,2,2,1.0,2,341.2613,1,25.0,2,SELF,2015,2015,0,1,STANDARD_BS
15285,12,5,2,1,2,12,2,1,52,6,1,4.0,2,2,2,2,2,2,2,1,2,2,1.0,1,654.6733,2,40.0,1,SELF,2015,2015,0,1,STANDARD_BS
15286,2,2,1,6,1,47,1,3,50,2,,5.0,6,6,6,6,6,6,6,6,6,6,1.0,4,648.0549,1,45.0,4,SELF,2015,2015,0,1,STANDARD_BS
15287,10,5,2,1,2,59,1,3,,,,,6,6,6,6,6,6,6,6,6,5,1.0,1,400.0503,1,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
15288,10,2,2,6,2,10,1,1,52,7,1,3.0,2,1,2,2,2,2,2,2,2,6,1.0,1,89.0201,1,37.5,1,SELF,2015,2015,0,1,STANDARD_BS
15289,6,3,1,1,3,13,2,1,32,7,1,2.0,1,2,2,2,2,2,2,2,2,6,1.0,2,1776.0978,1,30.0,2,SELF,2015,2015,0,1,STANDARD_BS
15290,9,5,2,2,2,24,1,3,,,,,6,6,6,6,6,6,6,6,6,4,2.0,3,1671.0664,1,99.6,3,SELF,2015,2015,0,1,STANDARD_BS
15291,8,5,2,1,3,24,2,1,52,2,2,3.0,1,2,2,2,2,2,2,2,2,3,2.0,2,2641.7591,1,37.0,2,SELF,2015,2015,0,1,STANDARD_BS
15292,7,1,1,6,3,35,1,1,9,3,1,3.0,1,1,1,2,2,2,2,2,2,2,1.0,2,6589.0346,1,35.0,2,SELF,2015,2015,0,1,STANDARD_BS
15293,11,4,1,1,3,59,1,1,52,7,1,4.0,1,2,2,2,2,2,2,2,2,1,1.0,3,3843.2132,1,40.0,3,SELF,2015,2015,0,1,STANDARD_BS
15294,12,2,2,2,2,35,1,2,24,5,,1.0,2,2,1,2,2,2,2,2,2,7,1.0,1,1287.0407,1,24.0,1,SELF,2015,2015,0,1,STANDARD_BS
15295,8,3,1,6,1,24,1,3,,,,,6,6,6,6,6,6,6,6,6,4,3.0,1,1528.3736,2,99.6,1,SELF,2015,2015,0,1,STANDARD_BS
